pais,regimen,variante,variable,frecuencia,horizonte,beta,t
EE.UU.,bajo,M-actividad,tasa,M,36,0.44150294965161074,0.6909006589792375
EE.UU.,bajo,M-actividad,tasa,M,37,0.47526425632074726,0.7191445610191052
EE.UU.,bajo,M-actividad,tasa,M,38,0.4951411162140001,0.7460317093251972
EE.UU.,bajo,M-actividad,tasa,M,39,0.4641485458997553,0.6872152377872436
EE.UU.,bajo,M-actividad,tasa,M,40,0.4865750643292246,0.6971173168805912
EE.UU.,bajo,M-actividad,tasa,M,41,0.4893202170083468,0.6971215512293153
EE.UU.,bajo,M-actividad,tasa,M,42,0.5484653000298648,0.7864394364295494
EE.UU.,bajo,M-actividad,tasa,M,43,0.5611585649491034,0.7994507873912171
EE.UU.,bajo,M-actividad,tasa,M,44,0.5747105631819516,0.8182871307614348
EE.UU.,bajo,M-actividad,tasa,M,45,0.6042450166793023,0.8567028555059049
EE.UU.,bajo,M-actividad,tasa,M,46,0.5861501946726178,0.8485818821376142
EE.UU.,bajo,M-actividad,tasa,M,47,0.5646687654846733,0.8466894433106954
EE.UU.,bajo,M-actividad,tasa,M,48,0.5649880083370695,0.8530263847911839
EE.UU.,bajo,M-actividad,credito,M,0,0.6736575965943101,2.403871223553551
EE.UU.,bajo,M-actividad,credito,M,1,1.0431319442610287,2.0947299272605644
EE.UU.,bajo,M-actividad,credito,M,2,1.006012664252811,2.1396582740815298
EE.UU.,bajo,M-actividad,credito,M,3,0.7606405644575193,1.5491888860983798
EE.UU.,bajo,M-actividad,credito,M,4,0.37486230325852504,0.7158691263605005
EE.UU.,bajo,M-actividad,credito,M,5,0.18069102653017144,0.34853063356097796
EE.UU.,bajo,M-actividad,credito,M,6,0.1544607139743885,0.3250120169597418
EE.UU.,bajo,M-actividad,credito,M,7,-0.2914271065096113,-0.6483388333597834
EE.UU.,bajo,M-actividad,credito,M,8,-0.605235855250682,-1.3747069483463343
EE.UU.,bajo,M-actividad,credito,M,9,-0.8838146657019331,-2.0344826959565685
EE.UU.,bajo,M-actividad,credito,M,10,-1.0379200658262755,-2.263603934807615
EE.UU.,bajo,M-actividad,credito,M,11,-1.1378857161099167,-2.268578950064779
EE.UU.,bajo,M-actividad,credito,M,12,-1.2038211966120087,-2.081373717739336
EE.UU.,bajo,M-actividad,credito,M,13,-1.4401152692104489,-2.190353314666642
EE.UU.,bajo,M-actividad,credito,M,14,-1.6730996452174265,-2.104745620364037
EE.UU.,bajo,M-actividad,credito,M,15,-1.9544383691249887,-2.300939032320868
EE.UU.,bajo,M-actividad,credito,M,16,-2.051510142567985,-2.2682066722676053
EE.UU.,bajo,M-actividad,credito,M,17,-2.23066307062566,-2.2764491494525836
EE.UU.,bajo,M-actividad,credito,M,18,-2.5114316492276036,-2.3339358228949005
EE.UU.,bajo,M-actividad,credito,M,19,-2.4253340252683704,-2.183495709862181
EE.UU.,bajo,M-actividad,credito,M,20,-2.6629189496537538,-2.4045180900318797
EE.UU.,bajo,M-actividad,credito,M,21,-2.622736228687925,-2.400963250245863
EE.UU.,bajo,M-actividad,credito,M,22,-2.881033023210881,-2.605635826101177
EE.UU.,bajo,M-actividad,credito,M,23,-2.9783833849658583,-2.6696591788572297
EE.UU.,bajo,M-actividad,credito,M,24,-3.0940970822975085,-2.7306494994535613
EE.UU.,bajo,M-actividad,credito,M,25,-3.271141636850131,-2.8199418579755475
EE.UU.,bajo,M-actividad,credito,M,26,-3.5471550554335756,-3.142115642569589
EE.UU.,bajo,M-actividad,credito,M,27,-3.6033446999640812,-3.0707546647349697
EE.UU.,bajo,M-actividad,credito,M,28,-3.629019427497112,-3.1768321076052013
EE.UU.,bajo,M-actividad,credito,M,29,-3.722991081925177,-3.0721217569949597
EE.UU.,bajo,M-actividad,credito,M,30,-3.8167305113525507,-2.9008217952207502
EE.UU.,bajo,M-actividad,credito,M,31,-4.212341332056598,-3.2147716363863967
EE.UU.,bajo,M-actividad,credito,M,32,-3.9931885118786976,-2.8648901013069916
EE.UU.,bajo,M-actividad,credito,M,33,-4.329100821330818,-3.0917485907415214
EE.UU.,bajo,M-actividad,credito,M,34,-4.199629812943835,-2.8238203552318053
EE.UU.,bajo,M-actividad,credito,M,35,-4.47030224287373,-2.999305252187664
EE.UU.,bajo,M-actividad,credito,M,36,-4.499674824224119,-2.943223724548502
EE.UU.,bajo,M-actividad,credito,M,37,-4.509226904930463,-3.1457025421447318
EE.UU.,bajo,M-actividad,credito,M,38,-4.492472649332614,-3.0508700897549668
EE.UU.,bajo,M-actividad,credito,M,39,-4.491539984596526,-3.195425338567922
EE.UU.,bajo,M-actividad,credito,M,40,-4.549945277202596,-3.2009412633382834
EE.UU.,bajo,M-actividad,credito,M,41,-4.61432925159077,-3.243437599679198
EE.UU.,bajo,M-actividad,credito,M,42,-4.945655796739462,-3.8673049696075914
EE.UU.,bajo,M-actividad,credito,M,43,-4.818740141154352,-3.4762830741023785
EE.UU.,bajo,M-actividad,credito,M,44,-4.817130678742223,-3.7356680661254273
EE.UU.,bajo,M-actividad,credito,M,45,-5.281933080543097,-3.9090775159102615
EE.UU.,bajo,M-actividad,credito,M,46,-5.100812085409612,-3.8920788083272146
EE.UU.,bajo,M-actividad,credito,M,47,-5.320100835850828,-4.196642031564094
EE.UU.,bajo,M-actividad,credito,M,48,-5.57105504403769,-4.381617094968061
EE.UU.,bajo,M-actividad,acciones,M,0,-1.121987286185285,-0.6797520254902759
EE.UU.,bajo,M-actividad,acciones,M,1,0.32650168168673077,0.1555591543406165
EE.UU.,bajo,M-actividad,acciones,M,2,0.29585932722697605,0.10289680438495795
EE.UU.,bajo,M-actividad,acciones,M,3,0.6305703304201725,0.17714056051017907
EE.UU.,bajo,M-actividad,acciones,M,4,0.48657049570212496,0.10398100207668974
EE.UU.,bajo,M-actividad,acciones,M,5,-0.10098766819858995,-0.020820539600148246
EE.UU.,bajo,M-actividad,acciones,M,6,0.36928772971236024,0.07518866196106123
EE.UU.,bajo,M-actividad,acciones,M,7,-0.5547687096330756,-0.09792849071855282
EE.UU.,bajo,M-actividad,acciones,M,8,-1.4598594447239646,-0.22477932817508445
EE.UU.,bajo,M-actividad,acciones,M,9,-1.456573848912456,-0.20515405074148393
EE.UU.,bajo,M-actividad,acciones,M,10,-1.0116110060518626,-0.12832634141311197
EE.UU.,bajo,M-actividad,acciones,M,11,-2.5435483195108666,-0.31919549844262185
EE.UU.,bajo,M-actividad,acciones,M,12,-3.2096603295282375,-0.3857568851508361
EE.UU.,bajo,M-actividad,acciones,M,13,-3.912422859951654,-0.47766937019453776
EE.UU.,bajo,M-actividad,acciones,M,14,-3.0980988083774488,-0.38608264326913666
EE.UU.,bajo,M-actividad,acciones,M,15,-4.00389588220503,-0.45661380409754826
EE.UU.,bajo,M-actividad,acciones,M,16,-4.632468646812816,-0.4992024982404763
EE.UU.,bajo,M-actividad,acciones,M,17,-4.063936638824157,-0.44083565501403915
EE.UU.,bajo,M-actividad,acciones,M,18,-3.675816285438146,-0.3994519596774673
EE.UU.,bajo,M-actividad,acciones,M,19,-3.4024930852964848,-0.35345369742885685
EE.UU.,bajo,M-actividad,acciones,M,20,-2.4701995078926777,-0.27019034840266953
EE.UU.,bajo,M-actividad,acciones,M,21,-3.5855651470251773,-0.4020582643320274
EE.UU.,bajo,M-actividad,acciones,M,22,-5.876688547182945,-0.6838827176795979
EE.UU.,bajo,M-actividad,acciones,M,23,-6.331576187613175,-0.7662658096844358
EE.UU.,bajo,M-actividad,acciones,M,24,-6.469839974785598,-0.7706275205259427
EE.UU.,bajo,M-actividad,acciones,M,25,-8.003753173157943,-1.0788391257631582
EE.UU.,bajo,M-actividad,acciones,M,26,-9.393238905365607,-1.342414414381345
EE.UU.,bajo,M-actividad,acciones,M,27,-10.247452841755521,-1.5167319017459204
EE.UU.,bajo,M-actividad,acciones,M,28,-8.467112303459079,-1.1976133442956007
EE.UU.,bajo,M-actividad,acciones,M,29,-8.98325023517638,-1.2305848053809605
EE.UU.,bajo,M-actividad,acciones,M,30,-11.688215458599599,-1.6064488244052346
EE.UU.,bajo,M-actividad,acciones,M,31,-11.323550585428064,-1.6439689230044678
EE.UU.,bajo,M-actividad,acciones,M,32,-14.025891690621963,-1.9114618075472247
EE.UU.,bajo,M-actividad,acciones,M,33,-14.667463499705267,-1.8780445862664839
EE.UU.,bajo,M-actividad,acciones,M,34,-14.247153063864534,-1.8100819081823265
EE.UU.,bajo,M-actividad,acciones,M,35,-13.521622016308754,-1.706049917475585
EE.UU.,bajo,M-actividad,acciones,M,36,-14.116449396175152,-1.6625029768181196
EE.UU.,bajo,M-actividad,acciones,M,37,-14.026102458236382,-1.722611787158142
EE.UU.,bajo,M-actividad,acciones,M,38,-15.316585115397242,-1.7656522295948862
EE.UU.,bajo,M-actividad,acciones,M,39,-15.358320751469353,-1.8109053976184772
EE.UU.,bajo,M-actividad,acciones,M,40,-14.901266611680244,-1.625485867440312
EE.UU.,bajo,M-actividad,acciones,M,41,-15.171525486697922,-1.7142628595587666
EE.UU.,bajo,M-actividad,acciones,M,42,-14.085306498582693,-1.5771642385137747
EE.UU.,bajo,M-actividad,acciones,M,43,-15.111264597048596,-1.749439875197758
EE.UU.,bajo,M-actividad,acciones,M,44,-14.001401419334375,-1.6111117298414326
EE.UU.,bajo,M-actividad,acciones,M,45,-13.273129008539838,-1.3800363235783029
EE.UU.,bajo,M-actividad,acciones,M,46,-11.23795438733129,-1.1748122201374207
EE.UU.,bajo,M-actividad,acciones,M,47,-8.962753255458983,-0.909435681571476
EE.UU.,bajo,M-actividad,acciones,M,48,-6.639437197034524,-0.6494097170588898
EE.UU.,bajo,M-actividad,vivienda,M,0,0.008678615693122643,0.08959815073683808
EE.UU.,bajo,M-actividad,vivienda,M,1,0.006582257590100865,0.04189083688243869
EE.UU.,bajo,M-actividad,vivienda,M,2,-0.042296358710924575,-0.2300916103913261
EE.UU.,bajo,M-actividad,vivienda,M,3,-0.10468584155894572,-0.4790324302647556
EE.UU.,bajo,M-actividad,vivienda,M,4,-0.10836420344039546,-0.3655368161978219
EE.UU.,bajo,M-actividad,vivienda,M,5,-0.023103322680792404,-0.06093649772687522
EE.UU.,bajo,M-actividad,vivienda,M,6,0.20941039994276198,0.44350670971064665
EE.UU.,bajo,M-actividad,vivienda,M,7,0.37456254793124794,0.6613079455143493
EE.UU.,bajo,M-actividad,vivienda,M,8,0.5076401260636998,0.8161782932055935
EE.UU.,bajo,M-actividad,vivienda,M,9,0.5655925149562887,0.8074956736831085
EE.UU.,bajo,M-actividad,vivienda,M,10,0.5394669076395775,0.688576194498002
EE.UU.,bajo,M-actividad,vivienda,M,11,0.5976076936056468,0.7130418757637534
EE.UU.,bajo,M-actividad,vivienda,M,12,0.6480735100285027,0.7043767413810997
EE.UU.,bajo,M-actividad,vivienda,M,13,0.756515614398484,0.7483754261436752
EE.UU.,bajo,M-actividad,vivienda,M,14,0.8834362895487687,0.8170688628503183
EE.UU.,bajo,M-actividad,vivienda,M,15,1.0541585287113775,0.9115257272992855
EE.UU.,bajo,M-actividad,vivienda,M,16,1.231849233881258,0.9892774437309
EE.UU.,bajo,M-actividad,vivienda,M,17,1.4664637035819301,1.1113302282095592
EE.UU.,bajo,M-actividad,vivienda,M,18,1.608233828461619,1.211836541777532
EE.UU.,bajo,M-actividad,vivienda,M,19,1.7595011770305165,1.3146414639594917
EE.UU.,bajo,M-actividad,vivienda,M,20,1.8309654823651578,1.2752674950486784
EE.UU.,bajo,M-actividad,vivienda,M,21,2.226174520390549,1.5655420850002473
EE.UU.,bajo,M-actividad,vivienda,M,22,2.4670997089266353,1.6396135530687177
EE.UU.,bajo,M-actividad,vivienda,M,23,2.602048737359164,1.6394211652840098
EE.UU.,bajo,M-actividad,vivienda,M,24,2.856448669455875,1.757897942044943
EE.UU.,bajo,M-actividad,vivienda,M,25,2.949918416771049,1.7453643328808761
EE.UU.,bajo,M-actividad,vivienda,M,26,2.724919723968711,1.5786374329056523
EE.UU.,bajo,M-actividad,vivienda,M,27,2.7101141553404857,1.5741866670592501
EE.UU.,bajo,M-actividad,vivienda,M,28,2.7955278613055277,1.660548418992032
EE.UU.,bajo,M-actividad,vivienda,M,29,2.5674342516755577,1.5235491122568314
EE.UU.,bajo,M-actividad,vivienda,M,30,2.6343311072935736,1.6552565756203328
EE.UU.,bajo,M-actividad,vivienda,M,31,2.8066807803499247,1.8644814290277172
EE.UU.,bajo,M-actividad,vivienda,M,32,2.1868915039330616,1.2760796129080783
EE.UU.,bajo,M-actividad,vivienda,M,33,2.7037562018543015,1.858155887348958
EE.UU.,bajo,M-actividad,vivienda,M,34,1.8697403103804324,1.0481742803300858
EE.UU.,bajo,M-actividad,vivienda,M,35,1.9864817086874964,1.1781706326319805
EE.UU.,bajo,M-actividad,vivienda,M,36,1.7077084012159287,0.9466487415157615
EE.UU.,bajo,M-actividad,vivienda,M,37,2.158228673890702,1.29571209296594
EE.UU.,bajo,M-actividad,vivienda,M,38,1.8377100357507892,1.041437110355049
EE.UU.,bajo,M-actividad,vivienda,M,39,1.7172341649821021,0.9280081439991944
EE.UU.,bajo,M-actividad,vivienda,M,40,2.122064219470994,1.2730868569389144
EE.UU.,bajo,M-actividad,vivienda,M,41,2.009233987545206,1.1981117724725652
EE.UU.,bajo,M-actividad,vivienda,M,42,2.5692163349160726,1.4549278047014342
EE.UU.,bajo,M-actividad,vivienda,M,43,2.4956677530440845,1.5186706472056086
EE.UU.,bajo,M-actividad,vivienda,M,44,2.5447441156536317,1.5679844271527152
EE.UU.,bajo,M-actividad,vivienda,M,45,3.0124132061410673,1.731340714191921
EE.UU.,bajo,M-actividad,vivienda,M,46,3.2420158772821597,1.7464066724289526
EE.UU.,bajo,M-actividad,vivienda,M,47,3.6757137321392452,1.8550235977632068
EE.UU.,bajo,M-actividad,vivienda,M,48,3.8106432326731325,1.8716580024557843
EE.UU.,bajo,M-actividad,salario,M,0,0.7052008052111216,1.9286586515034496
EE.UU.,bajo,M-actividad,salario,M,1,0.9694746633545908,2.0443054683400512
EE.UU.,bajo,M-actividad,salario,M,2,0.8177999647678202,2.277504002778774
EE.UU.,bajo,M-actividad,salario,M,3,0.651950627292093,2.418967447845399
EE.UU.,bajo,M-actividad,salario,M,4,0.6348835524415636,2.146807267482619
EE.UU.,bajo,M-actividad,salario,M,5,0.5725854138410331,1.68337485889475
EE.UU.,bajo,M-actividad,salario,M,6,0.6485389676479562,1.9605713458969014
EE.UU.,bajo,M-actividad,salario,M,7,0.6728658110648733,1.9884590062414236
EE.UU.,bajo,M-actividad,salario,M,8,0.8024124179574312,2.089717077338458
EE.UU.,bajo,M-actividad,salario,M,9,0.7529457872684769,1.9493248424470786
EE.UU.,bajo,M-actividad,salario,M,10,0.6606741798418566,1.5679676199726227
EE.UU.,bajo,M-actividad,salario,M,11,0.6289359061397498,1.5531367109785315
EE.UU.,bajo,M-actividad,salario,M,12,0.7910211802445473,2.0225472748785682
EE.UU.,bajo,M-actividad,salario,M,13,0.7672658920672736,1.7815120443160333
EE.UU.,bajo,M-actividad,salario,M,14,0.7232367910712646,1.808554850900601
EE.UU.,bajo,M-actividad,salario,M,15,0.6967456477619407,1.813810280608241
EE.UU.,bajo,M-actividad,salario,M,16,0.6905224780853385,1.7342863700961435
EE.UU.,bajo,M-actividad,salario,M,17,0.7942235112871434,1.8435923027239614
EE.UU.,bajo,M-actividad,salario,M,18,0.7218691247955162,1.6865638126680804
EE.UU.,bajo,M-actividad,salario,M,19,0.6146626582623465,1.4283351340323567
EE.UU.,bajo,M-actividad,salario,M,20,0.6124045869536642,1.4127855769491497
EE.UU.,bajo,M-actividad,salario,M,21,0.638098829564653,1.3907041385165173
EE.UU.,bajo,M-actividad,salario,M,22,0.6364642062773551,1.4322713109797665
EE.UU.,bajo,M-actividad,salario,M,23,0.5695695263498538,1.3792014522966622
EE.UU.,bajo,M-actividad,salario,M,24,0.5155370840526153,1.2008227395557933
EE.UU.,bajo,M-actividad,salario,M,25,0.428581869837322,0.9912399711634553
EE.UU.,bajo,M-actividad,salario,M,26,0.20381569090107324,0.46936249961758025
EE.UU.,bajo,M-actividad,salario,M,27,0.08267328083259995,0.19529777552701494
EE.UU.,bajo,M-actividad,salario,M,28,0.15798119864575108,0.3699030968046149
EE.UU.,bajo,M-actividad,salario,M,29,0.14592403268975415,0.35183003565815496
EE.UU.,bajo,M-actividad,salario,M,30,0.03342232473394623,0.07895252717900873
EE.UU.,bajo,M-actividad,salario,M,31,-0.007389074275899021,-0.017615367318041746
EE.UU.,bajo,M-actividad,salario,M,32,0.020208253288506818,0.04917960115860617
EE.UU.,bajo,M-actividad,salario,M,33,-0.005084893713331321,-0.012915106835836361
EE.UU.,bajo,M-actividad,salario,M,34,-0.08941484441846209,-0.23872671495455486
EE.UU.,bajo,M-actividad,salario,M,35,-0.18904523181960436,-0.45353126504674024
EE.UU.,bajo,M-actividad,salario,M,36,-0.24515263158188644,-0.5775446422464172
EE.UU.,bajo,M-actividad,salario,M,37,-0.1475614383553332,-0.3529540232642621
EE.UU.,bajo,M-actividad,salario,M,38,-0.09837591146569948,-0.2372772891231967
EE.UU.,bajo,M-actividad,salario,M,39,0.03517637281546748,0.08711277319016206
EE.UU.,bajo,M-actividad,salario,M,40,-0.009192512218019033,-0.022955906714530634
EE.UU.,bajo,M-actividad,salario,M,41,-0.1807878461344167,-0.4336729314727791
EE.UU.,bajo,M-actividad,salario,M,42,-0.16788154959860319,-0.4425850992699223
EE.UU.,bajo,M-actividad,salario,M,43,-0.1633091699307067,-0.409961107777292
EE.UU.,bajo,M-actividad,salario,M,44,0.03128398277691786,0.08406610442634421
EE.UU.,bajo,M-actividad,salario,M,45,-0.1956651640463679,-0.470011914935818
EE.UU.,bajo,M-actividad,salario,M,46,-0.2554243375129451,-0.6050526152895724
EE.UU.,bajo,M-actividad,salario,M,47,-0.25388973173481777,-0.655584329549815
EE.UU.,bajo,M-actividad,salario,M,48,-0.2752121636792753,-0.6656141962929417
EE.UU.,bajo,M-actividad,ipc,M,0,-0.06511129125565361,-0.7941396914649614
EE.UU.,bajo,M-actividad,ipc,M,1,-0.1540916326406551,-1.1464519661023806
EE.UU.,bajo,M-actividad,ipc,M,2,-0.23509192606652984,-1.506932044608476
EE.UU.,bajo,M-actividad,ipc,M,3,-0.2350898853560446,-1.2114592555071724
EE.UU.,bajo,M-actividad,ipc,M,4,-0.18856836717938455,-0.7925336373632321
EE.UU.,bajo,M-actividad,ipc,M,5,-0.10256638587590901,-0.37560291876463464
EE.UU.,bajo,M-actividad,ipc,M,6,-0.15415889655779152,-0.5166771310094445
EE.UU.,bajo,M-actividad,ipc,M,7,-0.1849354976362657,-0.5842959277110584
EE.UU.,bajo,M-actividad,ipc,M,8,-0.21835929709747653,-0.6084799110350393
EE.UU.,bajo,M-actividad,ipc,M,9,-0.20456090664900808,-0.5496542412783436
EE.UU.,bajo,M-actividad,ipc,M,10,-0.165855136013541,-0.418623075791129
EE.UU.,bajo,M-actividad,ipc,M,11,-0.18517792486450171,-0.46129516322081937
EE.UU.,bajo,M-actividad,ipc,M,12,-0.21687122757968252,-0.5166543955585654
EE.UU.,bajo,M-actividad,ipc,M,13,-0.19710485217303486,-0.4491553975830263
EE.UU.,bajo,M-actividad,ipc,M,14,-0.20842395287475723,-0.4644428325809076
EE.UU.,bajo,M-actividad,ipc,M,15,-0.1151274509667835,-0.24582030222082094
EE.UU.,bajo,M-actividad,ipc,M,16,-0.052248683975252175,-0.11162638021958021
EE.UU.,bajo,M-actividad,ipc,M,17,-0.05476096981427836,-0.10919223876244828
EE.UU.,bajo,M-actividad,ipc,M,18,0.0017159880886619683,0.0032558250831557453
EE.UU.,bajo,M-actividad,ipc,M,19,0.10030222410564721,0.17331977079500405
EE.UU.,bajo,M-actividad,ipc,M,20,0.18683587155612869,0.3082109304024167
EE.UU.,bajo,M-actividad,ipc,M,21,0.2205111722584605,0.335663560138858
EE.UU.,bajo,M-actividad,ipc,M,22,0.20425825495453967,0.2928777916297662
EE.UU.,bajo,M-actividad,ipc,M,23,0.26910894191766566,0.3460137743847014
EE.UU.,bajo,M-actividad,ipc,M,24,0.32574810166279966,0.397467255782543
EE.UU.,bajo,M-actividad,ipc,M,25,0.4220237094706463,0.49395173607664705
EE.UU.,bajo,M-actividad,ipc,M,26,0.6421302290660437,0.6831319899307098
EE.UU.,bajo,M-actividad,ipc,M,27,0.7534414140392027,0.802009174965845
EE.UU.,bajo,M-actividad,ipc,M,28,0.7138012523686111,0.7744501395605179
EE.UU.,bajo,M-actividad,ipc,M,29,0.7117095481869776,0.7664053059234093
EE.UU.,bajo,M-actividad,ipc,M,30,0.8374566155690609,0.9005864309529141
EE.UU.,bajo,M-actividad,ipc,M,31,0.8423123507759472,0.8733974165853005
EE.UU.,bajo,M-actividad,ipc,M,32,0.8716304890739262,0.9232344849539812
EE.UU.,bajo,M-actividad,ipc,M,33,0.8906883742249379,0.924023124140094
EE.UU.,bajo,M-actividad,ipc,M,34,0.9320277622729255,0.9505543674844608
EE.UU.,bajo,M-actividad,ipc,M,35,0.9527819224822556,0.9837295339289918
EE.UU.,bajo,M-actividad,ipc,M,36,1.0116798623243752,1.0443473537559445
EE.UU.,bajo,M-actividad,ipc,M,37,0.9627133620466943,0.9772070249689853
EE.UU.,bajo,M-actividad,ipc,M,38,0.9688142239514249,0.9668813683167107
EE.UU.,bajo,M-actividad,ipc,M,39,0.8925889155116716,0.867666925819544
EE.UU.,bajo,M-actividad,ipc,M,40,0.9284342427580373,0.9104920293760566
EE.UU.,bajo,M-actividad,ipc,M,41,0.9993802034680577,0.9574977183991895
EE.UU.,bajo,M-actividad,ipc,M,42,0.9604939596624721,0.8984125673226342
EE.UU.,bajo,M-actividad,ipc,M,43,0.9918827346231729,0.9291617739902088
EE.UU.,bajo,M-actividad,ipc,M,44,0.9573386259266157,0.8980654746064988
EE.UU.,bajo,M-actividad,ipc,M,45,0.9905071289675899,0.950511323941983
EE.UU.,bajo,M-actividad,ipc,M,46,1.0069470330332484,0.9712247577903989
EE.UU.,bajo,M-actividad,ipc,M,47,1.0171970535302433,0.9695947993783813
EE.UU.,bajo,M-actividad,ipc,M,48,0.9867346696854742,0.942575570191598
EE.UU.,bajo,Exceso+act,tasa,M,0,0.06433563435478862,1.7999671593966164
EE.UU.,bajo,Exceso+act,tasa,M,1,0.09370512059993003,1.4499683591470967
EE.UU.,bajo,Exceso+act,tasa,M,2,0.109830463017807,1.2353207746802222
EE.UU.,bajo,Exceso+act,tasa,M,3,0.18060369868230694,1.6170814570016407
EE.UU.,bajo,Exceso+act,tasa,M,4,0.23380986200701626,1.7893807239838693
EE.UU.,bajo,Exceso+act,tasa,M,5,0.26819428249969185,1.8058375451226318
EE.UU.,bajo,Exceso+act,tasa,M,6,0.3340742922429362,1.9855433132085218
EE.UU.,bajo,Exceso+act,tasa,M,7,0.4185477297085263,2.1873171568988696
EE.UU.,bajo,Exceso+act,tasa,M,8,0.4800158092880781,2.24953632107734
EE.UU.,bajo,Exceso+act,tasa,M,9,0.49121656300635663,2.16848554026254
EE.UU.,bajo,Exceso+act,tasa,M,10,0.4818508244062433,2.029815786882725
EE.UU.,bajo,Exceso+act,tasa,M,11,0.5121066239636913,2.062460813508832
EE.UU.,bajo,Exceso+act,tasa,M,12,0.5433502668340274,2.013833811245852
EE.UU.,bajo,Exceso+act,tasa,M,13,0.489391993315919,1.7145738282691032
EE.UU.,bajo,Exceso+act,tasa,M,14,0.39376685003183587,1.3018680814846364
EE.UU.,bajo,Exceso+act,tasa,M,15,0.33690237626085273,1.0509667786927586
EE.UU.,bajo,Exceso+act,tasa,M,16,0.28290160930101516,0.8425101217805521
EE.UU.,bajo,Exceso+act,tasa,M,17,0.21651251747627837,0.6133921258829292
EE.UU.,bajo,Exceso+act,tasa,M,18,0.1593757237177697,0.43219222115114503
EE.UU.,bajo,Exceso+act,tasa,M,19,0.11424028935632227,0.2985239187095752
EE.UU.,bajo,Exceso+act,tasa,M,20,0.0378111568397454,0.09738097888052072
EE.UU.,bajo,Exceso+act,tasa,M,21,0.03450899488187456,0.08546671435864715
EE.UU.,bajo,Exceso+act,tasa,M,22,0.031028001768442254,0.0744643535588878
EE.UU.,bajo,Exceso+act,tasa,M,23,0.035268244782868066,0.0814392241767691
EE.UU.,bajo,Exceso+act,tasa,M,24,0.03348367935309868,0.07235463537268313
EE.UU.,bajo,Exceso+act,tasa,M,25,0.10584387655070897,0.21902380797640034
EE.UU.,bajo,Exceso+act,tasa,M,26,0.2098844690463793,0.4106012554692435
EE.UU.,bajo,Exceso+act,tasa,M,27,0.2328441475474098,0.4289626889486344
EE.UU.,bajo,Exceso+act,tasa,M,28,0.26165627713793194,0.44692633034899365
EE.UU.,bajo,Exceso+act,tasa,M,29,0.3042764268338357,0.49896019295452726
EE.UU.,bajo,Exceso+act,tasa,M,30,0.3889151583666393,0.6176533108471065
EE.UU.,bajo,Exceso+act,tasa,M,31,0.4276705239463237,0.6533517393687233
EE.UU.,bajo,Exceso+act,tasa,M,32,0.4389380368603511,0.6374734316387758
EE.UU.,bajo,Exceso+act,tasa,M,33,0.4335329226701857,0.624434955882754
EE.UU.,bajo,Exceso+act,tasa,M,34,0.48478987453785594,0.6693330429900615
